fight_num,date,location,event,result_1,result_2,weight_class,fighter_1,fighter_2,method,round,time,time format,referee,details,kd_1,kd_2,kd_received_1,kd_received_2,sig_str_landed_1,sig_str_landed_2,sig_str_attempts_1,sig_str_attempts_2,sig_str_received_1,sig_str_received_2,sig_str_avoided_1,sig_str_avoided_2,sig_str_percent_1,sig_str_percent_2,str_landed_1,str_landed_2,str_attempts_1,str_attempts_2,str_received_1,str_received_2,str_avoided_1,str_avoided_2,str_percent_1,str_percent_2,td_landed_1,td_landed_2,td_attempts_1,td_attempts_2,td_received_1,td_received_2,td_avoided_1,td_avoided_2,td_percent_1,td_percent_2,sub_att_1,sub_att_2,rev_1,rev_2,ctrl_1,ctrl_2,sig_reg_mixture_1,sig_reg_percent_1,sig_reg_mixture_2,sig_reg_percent_2
3640,"April 16, 2016","Tampa, Florida, USA",UFC on FOX: Teixeira vs Evans,L,W,Women's Bantamweight Bout,Bethe Correia,Raquel Pennington,Decision - Split,3,5:00,3 Rnd (5-5-5),James Warring,Sal D'amato 28 - 29. Richard Davis 29 - 28. Chris Lee 28 - 29.,0.0,0.0,0.0,0.0,66.0,75.0,171.0,130.0,75.0,66.0,55.0,105.0,38%,57%,99.0,84.0,209.0,139.0,84.0,99.0,55.0,110.0,0.4736842105263157,0.60431654676259,0.0,0.0,1.0,4.0,0.0,0.0,4.0,1.0,0%,0%,0.0,0.0,0.0,0.0,2:05,1:03,0.8181818181818182,0.4342105263157895,0.935251798561151,0.5910780669144982
3641,"April 16, 2016","Tampa, Florida, USA",UFC on FOX: Teixeira vs Evans,L,W,Lightweight Bout,Beneil Dariush,Michael Chiesa,Submission,2,1:20,3 Rnd (5-5-5),Dan Miragliotta,Rear Naked Choke,0.0,0.0,0.0,0.0,27.0,11.0,53.0,52.0,11.0,27.0,41.0,26.0,50%,21%,27.0,12.0,53.0,53.0,12.0,27.0,41.0,26.0,0.5094339622641509,0.2264150943396226,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,25%,50%,0.0,2.0,0.0,0.0,1:00,1:16,1.0,0.5094339622641509,0.981132075471698,0.219047619047619
3642,"April 16, 2016","Tampa, Florida, USA",UFC on FOX: Teixeira vs Evans,W,L,Featherweight Bout,Cub Swanson,Hacran Dias,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Derek Cleary 28 - 29. Sal D'amato 28 - 29. Rich Green 28 - 29.,2.0,0.0,0.0,2.0,83.0,55.0,148.0,131.0,55.0,83.0,76.0,65.0,56%,41%,95.0,58.0,161.0,136.0,58.0,95.0,78.0,66.0,0.5900621118012422,0.4264705882352941,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,---,0%,0.0,0.0,0.0,0.0,2:56,0:00,0.9192546583850932,0.5760517799352751,0.9632352941176472,0.4232209737827715
3643,"April 16, 2016","Tampa, Florida, USA",UFC on FOX: Teixeira vs Evans,W,L,Catch Weight Bout,Khabib Nurmagomedov,Darrell Horcher,KO/TKO,2,3:38,3 Rnd (5-5-5),James Warring,Punches to Head From Back Control,0.0,0.0,0.0,0.0,75.0,6.0,105.0,27.0,6.0,75.0,21.0,30.0,71%,22%,107.0,18.0,139.0,42.0,18.0,107.0,24.0,32.0,0.7697841726618705,0.4285714285714285,2.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,66%,---,0.0,0.0,0.0,0.0,5:32,0:00,0.7553956834532374,0.7459016393442623,0.6428571428571429,0.3478260869565217
3644,"April 16, 2016","Tampa, Florida, USA",UFC on FOX: Teixeira vs Evans,W,L,Women's Strawweight Bout,Rose Namajunas,Tecia Torres,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Roy Silbert 28 - 29. Sal D'amato 28 - 29. Tim Vannatta 28 - 29.,0.0,0.0,0.0,0.0,46.0,61.0,156.0,121.0,61.0,46.0,60.0,110.0,29%,50%,48.0,93.0,160.0,155.0,93.0,48.0,62.0,112.0,0.3,0.6,2.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,50%,0%,0.0,0.0,0.0,0.0,1:20,0:45,0.975,0.2974683544303797,0.7806451612903226,0.5579710144927537
3645,"April 16, 2016","Tampa, Florida, USA",UFC on FOX: Teixeira vs Evans,W,L,Light Heavyweight Bout,Glover Teixeira,Rashad Evans,KO/TKO,1,1:48,5 Rnd (5-5-5-5-5),Herb Dean,Punch to Head In Clinch,1.0,0.0,0.0,1.0,6.0,7.0,17.0,14.0,7.0,6.0,7.0,11.0,35%,50%,7.0,8.0,18.0,15.0,8.0,7.0,7.0,11.0,0.3888888888888889,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:02,0:07,0.9444444444444444,0.3714285714285714,0.9333333333333332,0.5172413793103449
3646,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,L,W,Lightweight Bout,Efrain Escudero,Kevin Lee,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Chris Lee 28 - 29. Patricia Morse-Jarman 28 - 29. Junichiro Kamijo 28 - 29.,0.0,0.0,0.0,0.0,70.0,64.0,114.0,160.0,64.0,70.0,96.0,44.0,61%,40%,96.0,99.0,141.0,200.0,99.0,96.0,101.0,45.0,0.6808510638297872,0.495,1.0,1.0,7.0,4.0,1.0,1.0,3.0,6.0,14%,25%,0.0,1.0,0.0,0.0,2:13,4:16,0.8085106382978723,0.6509803921568628,0.8,0.4527777777777778
3647,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,Light Heavyweight Bout,Marcos Rogerio de Lima,Clint Hester,Submission,1,4:35,3 Rnd (5-5-5),Dan Miragliotta,Arm Triangle From Half Guard,1.0,0.0,0.0,1.0,29.0,0.0,41.0,5.0,0.0,29.0,5.0,12.0,70%,0%,84.0,1.0,103.0,6.0,1.0,84.0,5.0,19.0,0.8155339805825242,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,1.0,0.0,0.0,0.0,3:58,0:00,0.3980582524271844,0.7847222222222222,0.8333333333333334,0.0909090909090909
3648,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,Heavyweight Bout,Walt Harris,Cody East,KO/TKO,1,4:18,3 Rnd (5-5-5),Mark Smith,Punches to Head On Ground,1.0,0.0,0.0,1.0,31.0,26.0,58.0,62.0,26.0,31.0,36.0,27.0,53%,41%,40.0,26.0,69.0,62.0,26.0,40.0,36.0,29.0,0.5797101449275363,0.4193548387096774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:00,0:39,0.8405797101449275,0.5590551181102362,1.0,0.4193548387096774
3649,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,L,W,Lightweight Bout,Glaico Franca Moreira,James Vick,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Sal D'amato 28 - 29. Glenn Trowbridge 28 - 29. Tony Weeks 27 - 30.,0.0,0.0,0.0,0.0,39.0,94.0,114.0,172.0,94.0,39.0,78.0,75.0,34%,54%,67.0,140.0,145.0,218.0,140.0,67.0,78.0,78.0,0.4620689655172413,0.6422018348623854,4.0,0.0,10.0,0.0,0.0,4.0,0.0,6.0,40%,---,0.0,0.0,0.0,0.0,5:29,0:37,0.7862068965517242,0.4092664092664093,0.7889908256880734,0.6
3650,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,Women's Strawweight Bout,Carla Esparza,Juliana Lima,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Derek Cleary 27 - 30. Jeff Mullen 27 - 30. Junichiro Kamijo 27 - 30.,0.0,0.0,0.0,0.0,28.0,26.0,42.0,43.0,26.0,28.0,17.0,14.0,66%,60%,130.0,56.0,167.0,76.0,56.0,130.0,20.0,37.0,0.7784431137724551,0.7368421052631579,5.0,0.0,7.0,3.0,0.0,5.0,3.0,2.0,71%,0%,0.0,0.0,0.0,2.0,9:35,2:14,0.2514970059880239,0.7559808612440191,0.5657894736842105,0.6890756302521008
3651,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,Welterweight Bout,Danny Roberts,Dominique Steele,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Chris Lee 28 - 29. Marcos Rosales 28 - 29. Tony Weeks 28 - 29.,0.0,1.0,1.0,0.0,60.0,34.0,112.0,75.0,34.0,60.0,41.0,52.0,53%,45%,66.0,56.0,119.0,98.0,56.0,66.0,42.0,53.0,0.5546218487394958,0.5714285714285714,0.0,6.0,0.0,14.0,6.0,0.0,8.0,0.0,---,42%,0.0,0.0,0.0,0.0,1:05,7:39,0.9411764705882352,0.5454545454545454,0.7653061224489796,0.5202312138728323
3652,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,Flyweight Bout,Sergio Pettis,Chris Kelades,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Sal D'amato 27 - 30. Patricia Morse-Jarman 27 - 30. Glenn Trowbridge 27 - 30.,0.0,0.0,0.0,0.0,61.0,35.0,112.0,112.0,35.0,61.0,77.0,51.0,54%,31%,85.0,69.0,140.0,148.0,69.0,85.0,79.0,55.0,0.6071428571428571,0.4662162162162162,2.0,1.0,10.0,7.0,1.0,2.0,6.0,8.0,20%,14%,0.0,0.0,1.0,0.0,4:55,1:55,0.8,0.5793650793650794,0.7567567567567568,0.4
3653,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,Featherweight Bout,Yair Rodriguez,Andre Fili,KO/TKO,2,2:15,3 Rnd (5-5-5),Dan Miragliotta,Kick to Head At Distance Switch Kick,1.0,0.0,0.0,1.0,25.0,11.0,53.0,31.0,11.0,25.0,20.0,28.0,47%,35%,39.0,20.0,68.0,40.0,20.0,39.0,20.0,29.0,0.5735294117647058,0.5,2.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,100%,50%,0.0,0.0,0.0,0.0,3:54,0:07,0.7794117647058824,0.5289256198347108,0.775,0.4366197183098591
3654,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,Middleweight Bout,Robert Whittaker,Rafael Natal,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,Patricia Morse-Jarman 28 - 29. Chris Lee 27 - 30. Derek Cleary 27 - 30.,0.0,0.0,0.0,0.0,89.0,62.0,176.0,137.0,62.0,89.0,75.0,87.0,50%,45%,92.0,63.0,179.0,138.0,63.0,92.0,75.0,87.0,0.5139664804469274,0.4565217391304347,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:02,0:00,0.9832402234636872,0.5098591549295775,0.9927536231884058,0.4545454545454545
3655,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,L,W,Lightweight Bout,Anthony Pettis,Edson Barboza,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Sal D'amato 28 - 29. Marcos Rosales 28 - 29. Tony Weeks 27 - 30.,0.0,0.0,0.0,0.0,48.0,73.0,131.0,164.0,73.0,48.0,91.0,83.0,36%,44%,48.0,73.0,131.0,164.0,73.0,48.0,91.0,83.0,0.366412213740458,0.4451219512195122,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0%,---,0.0,0.0,0.0,0.0,0:00,0:00,1.0,0.366412213740458,1.0,0.4451219512195122
3656,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,UFC Flyweight Title Bout,Demetrious Johnson,Henry Cejudo,KO/TKO,1,2:49,5 Rnd (5-5-5-5-5),John McCarthy,Knees to Body In Clinch,1.0,0.0,0.0,1.0,21.0,6.0,33.0,17.0,6.0,21.0,11.0,12.0,63%,35%,35.0,8.0,47.0,19.0,8.0,35.0,11.0,12.0,0.7446808510638298,0.4210526315789473,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,---,100%,0.0,0.0,0.0,0.0,0:16,0:33,0.7021276595744681,0.7,0.8947368421052632,0.3888888888888889
3657,"April 23, 2016","Las Vegas, Nevada, USA",UFC 197: Jones vs Saint Preux,W,L,UFC Interim Light Heavyweight Title Bout,Jon Jones,Ovince Saint Preux,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Herb Dean,Sal D'amato 44 - 50. Chris Lee 45 - 50. Junichiro Kamijo 45 - 50.,0.0,0.0,0.0,0.0,105.0,57.0,157.0,160.0,57.0,105.0,103.0,52.0,66%,35%,111.0,58.0,163.0,161.0,58.0,111.0,103.0,52.0,0.6809815950920245,0.3602484472049689,3.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,60%,---,0.0,0.0,0.0,0.0,3:55,0:00,0.9631901840490796,0.675,0.9937888198757764,0.3582554517133956
3658,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Flyweight Bout,Yuta Sasaki,Willie Gates,Submission,2,3:30,3 Rnd (5-5-5),Rich Mitchell,Rear Naked Choke,0.0,0.0,0.0,0.0,7.0,13.0,23.0,32.0,13.0,7.0,19.0,16.0,30%,40%,26.0,31.0,46.0,50.0,31.0,26.0,19.0,20.0,0.5652173913043478,0.62,4.0,0.0,10.0,0.0,0.0,4.0,0.0,6.0,40%,---,1.0,0.0,0.0,0.0,0:45,6:02,0.5,0.4782608695652174,0.64,0.5365853658536586
3659,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Welterweight Bout,Leon Edwards,Dominic Waters,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,Mark Collett 27 - 30. Peter Lavery 27 - 30. Paul Sutherland 27 - 30.,0.0,0.0,0.0,0.0,24.0,3.0,35.0,16.0,3.0,24.0,13.0,11.0,68%,18%,55.0,39.0,69.0,54.0,39.0,55.0,15.0,14.0,0.7971014492753623,0.7222222222222222,2.0,4.0,3.0,12.0,4.0,2.0,8.0,1.0,66%,33%,1.0,0.0,0.0,0.0,3:11,7:15,0.5072463768115942,0.7596153846153846,0.2962962962962963,0.6
3660,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Flyweight Bout,Kyoji Horiguchi,Neil Seery,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 26 - 30. Andreas Gruner 27 - 30. Paul Sutherland 27 - 30.,2.0,0.0,0.0,2.0,72.0,40.0,145.0,101.0,40.0,72.0,61.0,73.0,49%,39%,83.0,51.0,158.0,112.0,51.0,83.0,61.0,75.0,0.5253164556962026,0.4553571428571428,6.0,0.0,8.0,5.0,0.0,6.0,5.0,2.0,75%,0%,0.0,1.0,0.0,0.0,5:49,0:24,0.9177215189873418,0.5115511551155115,0.9017857142857144,0.4272300469483568
3661,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,L,W,Lightweight Bout,Yan Cabral,Reza Madadi,KO/TKO,3,1:56,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance,0.0,0.0,0.0,0.0,32.0,27.0,85.0,68.0,27.0,32.0,41.0,53.0,37%,39%,61.0,36.0,117.0,78.0,36.0,61.0,42.0,56.0,0.5213675213675214,0.4615384615384615,1.0,1.0,10.0,2.0,1.0,1.0,1.0,9.0,10%,50%,0.0,0.0,0.0,0.0,3:09,3:21,0.7264957264957265,0.4603960396039604,0.8717948717948718,0.4315068493150685
3662,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,L,W,Lightweight Bout,Jon Tuck,Josh Emmett,Decision - Split,3,5:00,3 Rnd (5-5-5),Rich Mitchell,Ben Cartlidge 28 - 29. Andreas Gruner 29 - 28. Maciej Motylewski 28 - 29.,0.0,0.0,0.0,0.0,53.0,54.0,180.0,152.0,54.0,53.0,98.0,127.0,29%,35%,54.0,54.0,181.0,153.0,54.0,54.0,99.0,127.0,0.2983425414364641,0.3529411764705882,0.0,0.0,1.0,2.0,0.0,0.0,2.0,1.0,0%,0%,0.0,0.0,0.0,0.0,0:07,0:01,0.994475138121547,0.296398891966759,0.9934640522875816,0.3540983606557377
3663,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Middleweight Bout,Magnus Cedenblad,Garreth McLellan,KO/TKO,2,0:47,3 Rnd (5-5-5),Lukasz Bosacki,Kick to Head At Distance,1.0,0.0,0.0,1.0,21.0,12.0,44.0,33.0,12.0,21.0,21.0,23.0,47%,36%,21.0,12.0,44.0,33.0,12.0,21.0,21.0,23.0,0.4772727272727273,0.3636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:01,0:00,1.0,0.4772727272727273,1.0,0.3636363636363636
3664,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Lightweight Bout,Rustam Khabilov,Chris Wade,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,27 - 30. 28 - 29. 28 - 29.,0.0,1.0,1.0,0.0,50.0,25.0,73.0,58.0,25.0,50.0,33.0,23.0,68%,43%,79.0,42.0,110.0,76.0,42.0,79.0,34.0,31.0,0.7181818181818181,0.5526315789473685,6.0,0.0,9.0,0.0,0.0,6.0,0.0,3.0,66%,---,0.0,0.0,1.0,1.0,6:37,2:42,0.6636363636363637,0.7049180327868853,0.7631578947368421,0.5
3665,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Women's Strawweight Bout,Karolina Kowalkiewicz,Heather Clark,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Mark Collett 28 - 29. Peter Lavery 28 - 29. Paul Sutherland 27 - 30.,0.0,0.0,0.0,0.0,119.0,70.0,261.0,152.0,70.0,119.0,82.0,142.0,45%,46%,164.0,134.0,309.0,219.0,134.0,164.0,85.0,145.0,0.5307443365695793,0.6118721461187214,0.0,0.0,1.0,15.0,0.0,0.0,15.0,1.0,0%,0%,0.0,0.0,0.0,1.0,0:44,5:00,0.8446601941747572,0.4964912280701754,0.6940639269406392,0.5498652291105122
3666,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Light Heavyweight Bout,Nikita Krylov,Francimar Barroso,Submission,2,3:11,3 Rnd (5-5-5),Lukasz Bosacki,Rear Naked Choke,0.0,0.0,0.0,0.0,58.0,22.0,88.0,36.0,22.0,58.0,14.0,30.0,65%,61%,115.0,34.0,152.0,51.0,34.0,115.0,17.0,37.0,0.756578947368421,0.6666666666666666,0.0,2.0,2.0,7.0,2.0,0.0,5.0,2.0,0%,28%,1.0,0.0,1.0,0.0,4:04,1:40,0.5789473684210527,0.7208333333333333,0.7058823529411765,0.6436781609195402
3667,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Women's Bantamweight Bout,Germaine de Randamie,Anna Elmose,KO/TKO,1,3:46,3 Rnd (5-5-5),Rich Mitchell,Knee to Body In Clinch,1.0,0.0,0.0,1.0,18.0,6.0,29.0,10.0,6.0,18.0,4.0,11.0,62%,60%,23.0,32.0,34.0,43.0,32.0,23.0,11.0,11.0,0.6764705882352942,0.7441860465116279,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:34,1:54,0.8529411764705882,0.6507936507936508,0.2325581395348837,0.7169811320754716
3668,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,L,W,Welterweight Bout,Albert Tumenov,Gunnar Nelson,Submission,2,3:15,3 Rnd (5-5-5),Marc Goddard,Rear Naked Choke,0.0,0.0,0.0,0.0,23.0,29.0,41.0,44.0,29.0,23.0,15.0,18.0,56%,65%,24.0,41.0,43.0,56.0,41.0,24.0,15.0,19.0,0.5581395348837209,0.7321428571428571,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,---,100%,0.0,1.0,0.0,0.0,0:00,4:17,0.9534883720930232,0.5595238095238095,0.7857142857142857,0.7
3669,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,L,W,Heavyweight Bout,Antonio Silva,Stefan Struve,KO/TKO,1,0:16,3 Rnd (5-5-5),Leon Roberts,Punch to Head At Distance,0.0,1.0,1.0,0.0,0.0,13.0,1.0,16.0,13.0,0.0,3.0,1.0,0%,81%,0.0,15.0,1.0,18.0,15.0,0.0,3.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:01,0:08,1.0,0.0,0.8888888888888888,0.8235294117647058
3670,"May 08, 2016","Rotterdam, Zuid-Holland, Netherlands",UFC Fight Night: Overeem vs Arlovski,W,L,Heavyweight Bout,Alistair Overeem,Andrei Arlovski,KO/TKO,2,1:12,5 Rnd (5-5-5-5-5),Marc Goddard,Punch to Head At Distance,1.0,0.0,0.0,1.0,23.0,16.0,30.0,33.0,16.0,23.0,17.0,7.0,76%,48%,33.0,29.0,41.0,46.0,29.0,33.0,17.0,8.0,0.8048780487804879,0.6304347826086957,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,100%,---,0.0,0.0,0.0,0.0,1:19,0:47,0.7317073170731707,0.7887323943661971,0.717391304347826,0.569620253164557
3671,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,W,L,Featherweight Bout,Renato Moicano,Zubaira Tukhugov,Decision - Split,3,5:00,3 Rnd (5-5-5),Eduardo Herdy,Glenn Trowbridge 28 - 29. Alessandro Vieira 29 - 28. Joseph Terrell 28 - 29.,0.0,0.0,0.0,0.0,44.0,29.0,129.0,112.0,29.0,44.0,83.0,85.0,34%,25%,52.0,32.0,137.0,115.0,32.0,52.0,83.0,85.0,0.3795620437956204,0.2782608695652174,0.0,3.0,0.0,8.0,3.0,0.0,5.0,0.0,---,37%,0.0,0.0,0.0,0.0,0:05,1:54,0.9416058394160584,0.3609022556390977,0.9739130434782608,0.2687224669603524
3672,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,D,D,Welterweight Bout,Sergio Moraes,Luan Chagas,Decision - Split,3,5:00,3 Rnd (5-5-5),Osiris Maia,Tony Weeks 28 - 29. Alessandro Vieira 29 - 28. Joseph Terrell 28 - 28.,0.0,1.0,1.0,0.0,28.0,46.0,54.0,115.0,46.0,28.0,69.0,26.0,51%,40%,56.0,58.0,84.0,128.0,58.0,56.0,70.0,28.0,0.6666666666666666,0.453125,0.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,0%,0%,1.0,0.0,0.0,1.0,4:31,1:41,0.6428571428571429,0.6086956521739131,0.8984375,0.4279835390946502
3673,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,W,L,Light Heavyweight Bout,Rogerio Nogueira,Patrick Cummins,KO/TKO,1,4:52,3 Rnd (5-5-5),Leon Roberts,Punches to Head In Clinch,1.0,0.0,0.0,1.0,30.0,12.0,58.0,36.0,12.0,30.0,24.0,28.0,51%,33%,36.0,14.0,65.0,38.0,14.0,36.0,24.0,29.0,0.5538461538461539,0.3684210526315789,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,---,0%,0.0,0.0,0.0,0.0,0:12,0:11,0.8923076923076924,0.5365853658536586,0.9473684210526316,0.3513513513513513
3674,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,W,L,Bantamweight Bout,John Lineker,Rob Font,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kevin MacDonald,Glenn Trowbridge 27 - 30. Otto Torriero 28 - 29. Hallison Pontes 26 - 30.,0.0,0.0,0.0,0.0,80.0,40.0,183.0,114.0,40.0,80.0,74.0,103.0,43%,35%,95.0,40.0,200.0,114.0,40.0,95.0,74.0,105.0,0.475,0.3508771929824561,1.0,0.0,2.0,3.0,0.0,1.0,3.0,1.0,50%,0%,0.0,0.0,0.0,0.0,2:36,0:01,0.915,0.4569190600522193,1.0,0.3508771929824561
3675,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,W,L,Lightweight Bout,Francisco Trinaldo,Yancy Medeiros,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,Glenn Trowbridge 26 - 29. Joseph Terrell 27 - 30. Hallison Pontes 26 - 30.,0.0,1.0,1.0,0.0,117.0,51.0,175.0,163.0,51.0,117.0,112.0,58.0,66%,31%,143.0,71.0,204.0,184.0,71.0,143.0,113.0,61.0,0.7009803921568627,0.3858695652173913,2.0,0.0,4.0,1.0,0.0,2.0,1.0,2.0,50%,0%,0.0,0.0,0.0,1.0,3:31,1:35,0.8578431372549019,0.6860158311345647,0.8858695652173914,0.3515850144092219
3676,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,W,L,Middleweight Bout,Thiago Santos,Nate Marquardt,KO/TKO,1,3:39,3 Rnd (5-5-5),Kevin MacDonald,Punch to Head In Clinch,2.0,0.0,0.0,2.0,16.0,7.0,30.0,13.0,7.0,16.0,6.0,14.0,53%,53%,20.0,7.0,35.0,13.0,7.0,20.0,6.0,15.0,0.5714285714285714,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,---,---,0.0,0.0,0.0,0.0,0:27,0:00,0.8571428571428571,0.5538461538461539,1.0,0.5384615384615384
3677,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,W,L,Welterweight Bout,Demian Maia,Matt Brown,Submission,3,4:31,3 Rnd (5-5-5),Mario Yamasaki,Rear Naked Choke,0.0,0.0,0.0,0.0,17.0,10.0,20.0,23.0,10.0,17.0,13.0,3.0,85%,43%,91.0,29.0,110.0,46.0,29.0,91.0,17.0,19.0,0.8272727272727273,0.6304347826086957,3.0,0.0,10.0,0.0,0.0,3.0,0.0,7.0,30%,---,2.0,0.0,0.0,1.0,12:03,0:59,0.1818181818181818,0.8307692307692308,0.5,0.5652173913043478
3678,"May 14, 2016","Curitiba, Parana, Brazil",UFC 198: Werdum vs Miocic,L,W,Welterweight Bout,Warlley Alves,Bryan Barberena,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,Tony Weeks 28 - 29. Otto Torriero 28 - 29. Hallison Pontes 28 - 29.,0.0,0.0,0.0,0.0,79.0,120.0,136.0,231.0,120.0,79.0,111.0,57.0,58%,51%,82.0,164.0,139.0,281.0,164.0,82.0,117.0,57.0,0.5899280575539568,0.5836298932384342,0.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0%,0%,1.0,0.0,0.0,0.0,1:55,3:26,0.9784172661870504,0.5854545454545454,0.8220640569395018,0.5546875
